title,popularity,collection,genres_encoded
Dragon: The Bruce Lee Story,5.079464,No Collection,[6]
Blood and Roses,0.523773,No Collection,"[11, 14]"
The Muppets,10.214369,The Muppet Collection,"[3, 7, 12]"
Dumbbells,1.231539,No Collection,[3]
Demon Hunter,1.42662,No Collection,[11]
Little Angels,0.025886,No Collection,[5]
Cinderella,14.436858,Cinderella Collection,"[7, 8, 2, 14]"
Ten Seconds to Hell,0.834275,No Collection,"[14, 6, 18, 0]"
The Crowded Sky,0.100727,No Collection,"[0, 1, 6]"
The Nomi Song,0.468995,No Collection,"[5, 9]"
Angel Dog,0.306456,No Collection,"[6, 7]"
Canal Zone,0.03078,No Collection,[5]
The Young Unknowns,0.001677,No Collection,[6]
Killing Jesus,1.758075,No Collection,"[6, 10, 16]"
The Hills Have Eyes,18.960549,The Hills Have Eyes (Reboot) Collection,"[11, 17]"
The Patrol,0.700185,No Collection,"[6, 18]"
Lethal Weapon,13.183804,Lethal Weapon Collection,"[1, 0, 3, 17, 4]"
Oye Lucky! Lucky Oye!,0.698654,No Collection,"[0, 3]"
Horrible Bosses,9.856955,Horrible Bosses Collection,"[3, 4]"
The Baader Meinhof Complex,5.155749,No Collection,"[0, 4, 6, 10, 17]"
Southern Fried Bigfoot,0.003752,No Collection,[5]
The Two Mr. Kissels,0.233742,No Collection,"[16, 6]"
Trouble Every Day,1.707091,No Collection,"[6, 11]"
Shameless,0.184769,No Collection,"[3, 6, 9, 14]"
The World of Suzie Wong,1.549436,No Collection,"[6, 14]"
Moontrap,2.947234,No Collection,"[11, 15]"
Femme Fatale,6.426438,No Collection,"[17, 4, 14]"
The game of truth,0.092138,No Collection,"[6, 3, 14, 9]"
Cherry Tree Lane,1.318859,No Collection,"[4, 17]"
Karaoke Terror,0.150139,No Collection,"[11, 6]"
McCabe & Mrs. Miller,5.442081,No Collection,[19]
Jaws 2,11.21306,The Jaws Collection,"[11, 17]"
Reach Me,9.258194,No Collection,[6]
Yelling To The Sky,1.371273,No Collection,[6]
Rasputin,3.142663,No Collection,"[10, 6]"
Dangerous Liaisons,0.651211,No Collection,"[6, 14]"
Vig,0.63892,No Collection,[6]
The chosen,0.32369,No Collection,[6]
Empire of the Ants,3.244027,No Collection,"[11, 15]"
Getting It Right,0.112213,No Collection,[]
The Flying Guillotine,1.135839,Flying Guillotine Collection,"[0, 9]"
Jesus Christ Superstar - Live Arena Tour,1.170973,No Collection,"[7, 12]"
Mother's Boys,2.101505,No Collection,"[6, 17]"
Homegrown,1.840984,No Collection,"[6, 0, 3, 17, 4]"
The Matrimaniac,0.241805,No Collection,"[14, 3]"
The Taste of Others,3.134181,No Collection,"[6, 3, 14]"
Dangerous Ground,1.463219,No Collection,[6]
Temptress Moon,1.136222,No Collection,"[6, 9, 14]"
Abandoned Dead,0.059958,No Collection,"[4, 17, 11]"
Magical Mystery Tour,2.70213,No Collection,[12]
Feast II: Sloppy Seconds,8.008971,Feast Collection,"[0, 3, 11]"
The Impostors,2.533982,No Collection,[3]
The Unsuspected,0.938704,No Collection,"[6, 13, 17]"
Ballroom Dancer,0.150742,No Collection,[5]
"I, a Woman",0.16036,No Collection,[6]
Jack and the Beanstalk,1.556265,No Collection,"[3, 7, 8]"
Be Somebody,2.675291,No Collection,"[6, 3, 14]"
Milosc,0.092183,No Collection,"[6, 14]"
Salt and Fire,2.264631,No Collection,[17]
The Hunchback of Notre Dame,2.646421,No Collection,"[11, 6, 10]"
The Dark Stranger,0.807172,No Collection,"[6, 17, 11]"
Opposing Force,0.635541,No Collection,[]
Large,0.665745,No Collection,[3]
Farts of Fury,0.011724,No Collection,[3]
Tarzan and the Leopard Woman,2.360545,Tarzan (Johnny Weissmuller series),"[0, 1, 14]"
Phenomenon,5.575992,No Collection,"[6, 8, 14, 15]"
Sunflower,0.630693,No Collection,"[6, 9, 14]"
Bardaasht,0.146308,No Collection,"[6, 9]"
Ito: Diary of an Urban Priest,0.006265,No Collection,[5]
The Righteous Thief,0.821182,No Collection,[1]
Pride and Prejudice,0.073979,No Collection,[6]
Memphis,0.702054,No Collection,[]
Memories,4.648211,No Collection,"[8, 2, 15]"
The Prisoner of Zenda,1.154559,No Collection,[1]
Kung Fu Panda 2,11.481921,Kung Fu Panda Collection,"[2, 7]"
Winter Solstice,0.438299,No Collection,[6]
Strawberry Summer,0.253138,No Collection,"[16, 6]"
Dibu: La Película,0.344495,No Collection,"[2, 3]"
Pierre et Djemila,0.00273,No Collection,[]
Terror from the Year 5000,0.116681,No Collection,[15]
The Gang's All Here,0.241028,No Collection,"[3, 12, 14]"
Samsara,0.976452,No Collection,"[14, 6, 1]"
"Davy Crockett, King of the Wild Frontier",5.497359,Davy Crockett Collection,"[0, 1, 7, 19]"
Daydream Nation,5.116632,No Collection,"[6, 14]"
My Blueberry Nights,11.119593,No Collection,"[6, 14]"
Kung Fu Rascals,0.293125,No Collection,"[3, 0]"
Anjathe,0.158599,No Collection,"[0, 6]"
The Great Garrick,0.88523,No Collection,"[3, 14]"
Where Hope Grows,2.969721,No Collection,[6]
The April Fools,0.873674,No Collection,"[6, 3, 14]"
Dr. Horrible's Sing-Along Blog,8.927994,No Collection,"[1, 0, 3, 15, 12]"
Captain EO,3.716093,No Collection,[15]
Felicity: An American Girl Adventure,0.986942,An American Girl Collection,"[0, 6, 7, 17]"
Body Of Water,0.52762,No Collection,"[17, 6, 13]"
De Palma,2.120782,No Collection,[5]
Humraaz,0.555975,No Collection,[]
Amnèsia,0.674261,No Collection,[]
Freedomfighters,0.668261,No Collection,"[18, 6, 10]"
Dona Flor and Her Two Husbands,0.72351,No Collection,"[3, 6, 8, 14]"
Mata Hari,0.84617,No Collection,"[6, 0, 17, 14]"
Evangelion: 1.0: You Are (Not) Alone,6.592907,Rebuild of Evangelion,"[2, 15, 0, 6]"
Matt Shepard Is a Friend of Mine,1.185564,No Collection,"[10, 5]"
Lucid Dream,1.748838,No Collection,"[15, 17]"
Triple 9,12.892504,No Collection,"[0, 17]"
Kilometer Zero,0.411851,No Collection,"[0, 4, 14]"
Putty Hill,0.514257,No Collection,[6]
All About E,1.373247,No Collection,"[14, 3, 6]"
Northanger Abbey,8.895086,No Collection,"[6, 14]"
Festival At The Poolroom,0.833597,No Collection,[3]
Highlander: Endgame,11.430964,Highlander Collection,"[0, 8, 15]"
Identity Thief,7.321172,No Collection,"[3, 4]"
Forget Me Not,4.458372,No Collection,"[6, 11, 14]"
¡Three Amigos!,6.377624,No Collection,"[3, 19]"
The Glass Shield,1.012197,No Collection,"[6, 0, 17, 4]"
The Girl in the Yellow Pajamas,0.271397,No Collection,"[13, 17]"
Die Welt,0.015242,No Collection,[6]
Chalte Chalte,1.499512,No Collection,"[3, 6, 14]"
Princess Yang Kwei Fei,1.318545,No Collection,"[14, 6, 10]"
Queen,3.643803,No Collection,"[12, 3, 9]"
Our Daily Bread,0.942629,No Collection,"[5, 9]"
Bittersweet,0.354576,No Collection,"[6, 14]"
Kid Galahad,0.86193,No Collection,"[14, 6, 4]"
The Last Time,3.587239,No Collection,"[6, 14]"
Der Herr Karl,0.192235,No Collection,[3]
Blind Faith,1.325824,No Collection,[6]
Kismat,0.978406,No Collection,"[6, 0, 14, 9]"
Perfume,1.023572,No Collection,"[3, 6]"
10 to Midnight,3.372304,No Collection,"[11, 4, 17, 6]"
Villa Amalia,0.729211,No Collection,"[6, 9]"
Colossal,25.373662,No Collection,"[0, 3, 6, 8, 15]"
Little Forest: Winter/Spring,2.210696,Little Forest Collection,[6]
Sweeney Todd: The Demon Barber of Fleet Street,0.314668,No Collection,"[11, 12, 6, 17]"
Secret People,1.256135,No Collection,"[4, 6]"
Wolfy,0.301323,No Collection,[6]
Tokyo Chorus,0.844253,No Collection,"[3, 6]"
Amarilly of Clothes-Line Alley,0.539374,No Collection,"[6, 14]"
50 to 1,2.691651,No Collection,"[3, 6]"
So I Married an Axe Murderer,8.051914,No Collection,"[3, 4, 14]"
Gosford Park,14.101101,No Collection,"[6, 13, 17]"
The Stendhal Syndrome,3.326404,No Collection,"[4, 11, 17]"
A Summer in St. Tropez,1.353097,No Collection,"[6, 14]"
Document of the Dead,0.783454,No Collection,[5]
Breakfast With Jonny Wilkinson,0.19553,No Collection,[3]
Elfie Hopkins,1.134073,No Collection,"[11, 17]"
An Empress and the Warriors,5.561621,No Collection,"[0, 1]"
Battleground,1.648077,No Collection,"[6, 0, 17]"
I Start Counting,0.000844,No Collection,[17]
Kenny Begins,1.278297,No Collection,"[0, 3, 15]"
Ian Harvie: May the Best Cock Win,0.080172,No Collection,[3]
The Thieves,3.863016,No Collection,"[0, 4]"
Lupin the 3rd,6.730243,Lupin the Third Collection,"[0, 1, 3]"
Vincent,6.675518,No Collection,"[2, 8]"
Red Heat,14.25013,No Collection,"[0, 4]"
The Bucket List,9.070643,No Collection,"[6, 3]"
Un amour de femme,0.620213,No Collection,"[14, 6]"
We Believed,0.796792,No Collection,"[6, 10]"
The Great King,0.330752,No Collection,"[10, 18, 6]"
The Loveless,0.845368,No Collection,[6]
Cottage Country,5.743909,No Collection,"[0, 3, 4, 14]"
Ashley,1.516169,No Collection,[6]
Internet Story,0.112133,No Collection,"[2, 6]"
Pet Sematary,8.365761,Pet Sematary Collection,"[6, 11]"
The Incite Mill,1.277397,No Collection,"[6, 11, 17]"
The Goat,1.495106,No Collection,[3]
Return to Reason,0.484709,No Collection,[]
Santa Claws,0.036799,No Collection,[11]
The Prefab People,0.049377,No Collection,[6]
Harold and Maude,10.878112,No Collection,"[3, 6, 14]"
My Afternoons with Margueritte,4.730143,No Collection,"[6, 3]"
Sube y baja,0.171546,No Collection,[3]
Penny Serenade,2.446972,No Collection,"[6, 14]"
Erreur de la banque en votre faveur,1.122752,No Collection,[3]
Redline,3.215155,No Collection,"[0, 6, 17]"
Les Pépites,0.441771,No Collection,[5]
The Sound and the Shadow,0.032596,No Collection,"[17, 3, 13]"
The Grocer's Son,0.730041,No Collection,"[6, 3]"
The Death and Life of Otto Bloom,0.208467,No Collection,[]
Taarzan: The Wonder Car,0.072964,No Collection,"[6, 0]"
Equinox,6.001067,No Collection,"[6, 4, 13, 17]"
Toy Story,21.946943,Toy Story Collection,"[2, 3, 7]"
Missing William,0.529802,No Collection,[6]
Wake Up Sid,1.710257,No Collection,"[6, 3, 14, 9]"
Mythica: The Necromancer,5.82463,Mythica Collection,"[8, 0, 1]"
Street Trash,3.68961,No Collection,"[3, 11]"
Goal! III : Taking On The World,3.128836,Goal! Collection,[6]
Impudent Girl,1.586668,No Collection,"[6, 3]"
Love Exposure,5.619382,No Collection,"[0, 3, 6, 14]"
Thick Lashes of Lauri Mäntyvaara,0.347806,No Collection,"[14, 3]"
"Wake Up, Ron Burgundy: The Lost Movie",3.055036,Anchorman Collection,[3]
Chico Xavier,1.051565,No Collection,[6]
Captivated: The Trials of Pamela Smart,1.527183,No Collection,[5]
Lonesome,1.671902,No Collection,"[3, 6, 14]"
National Lampoon's Gold Diggers,0.625659,No Collection,[3]
"To Sir, with Love II",0.626382,"To Sir, with Love Collection",[6]
Toward the Unknown,1.116528,No Collection,"[18, 6, 10, 14]"
Spa Night,0.357906,No Collection,[6]
Leave the World Behind,1.404872,No Collection,"[5, 12]"
Holy Year,1.237192,No Collection,[3]
Parasite Dolls,0.737868,No Collection,"[0, 2, 15, 17]"
Anything for Her,4.636083,No Collection,"[6, 17]"
Andy Hardy's Double Life,0.144944,No Collection,"[3, 7, 14]"
The Red Colored Grey Truck,1.419874,No Collection,"[3, 14, 1]"
The String,1.394477,No Collection,"[14, 6]"
Untamed Youth,0.178728,No Collection,[6]
A Perfect Couple,0.114628,No Collection,"[3, 14]"
The Unsinkable Molly Brown,5.139716,No Collection,"[3, 12]"
Ricky Rapper and the Bicycle Thief,0.348962,No Collection,"[3, 7, 12, 9]"
Businessman,0.663859,No Collection,"[0, 9]"
Sea of Love,9.801967,No Collection,"[6, 4, 13]"
Out At The Wedding,0.713735,No Collection,[14]
Xtro,3.267125,Xtro Collection,"[15, 11]"
Enemy at the Gates,10.704813,No Collection,[18]
Station to Station,0.54223,No Collection,[6]
The Frozen North,0.310486,The Dick Proenneke Collection,"[5, 10]"
Wild Honey,1e-05,No Collection,[]
Blame It on Fidel!,1.871922,No Collection,"[10, 6]"
Charley-One-Eye,0.000431,No Collection,[19]
Slam,5.372696,No Collection,[3]
Miraklet i Viskan,0.079065,No Collection,[6]
Color Me Blood Red,0.649273,No Collection,[11]
I'm King Kong!: The Exploits of Merian C. Cooper,0.005566,No Collection,[]
Virtual Nightmare,0.853328,No Collection,"[15, 16]"
The Rachel Papers,1.348913,No Collection,"[3, 14]"
The Morning After,0.139936,No Collection,"[3, 6]"
A Liar's Autobiography: The Untrue Story of Monty Python's Graham Chapman,2.600112,No Collection,"[2, 5]"
Tom and Jerry: Shiver Me Whiskers,2.933224,Tom and Jerry Collection,"[2, 3, 7]"
The Misadventures of Margaret,0.196886,No Collection,"[14, 3]"
Dangerous Moves,0.762348,No Collection,"[6, 17]"
Project-M,0.976485,No Collection,"[6, 15]"
Mission: Impossible - Rogue Nation,17.836882,Mission: Impossible Collection,"[0, 1, 17]"
Marathon,0.002354,No Collection,[6]
Falling in Love,5.289075,No Collection,"[6, 14]"
Mystery Street,0.784985,No Collection,"[4, 6]"
April Fool's Day,1.44619,No Collection,[11]
The Olsen Gang in Deep Trouble,0.506507,Olsen Banden (Samling),"[4, 2, 3]"
The Party Animal,0.634612,No Collection,[3]
Film About a Woman Who…,0.146891,No Collection,[6]
Sorry if I Want to Marry You,6.994235,No Collection,"[3, 14]"
Where Were You When the Lights Went Out?,0.761123,No Collection,[3]
The Bench,2.171715,Per Fly trilogien (Samling),[6]
The Break-Up,6.327193,No Collection,"[14, 3]"
Pasta Shells,0.194324,No Collection,"[3, 6]"
Basquiat,4.797674,No Collection,"[6, 10]"
Khartoum,2.404428,No Collection,"[10, 18]"
The Commune,5.566138,No Collection,"[6, 7]"
Lizzie Borden Took An Ax,7.185427,No Collection,"[6, 13, 17]"
Ghosts,1.281344,No Collection,"[12, 11]"
The Seven Little Foys,1.557872,No Collection,"[3, 6, 7]"
Two for the Seesaw,1.345865,No Collection,[14]
A Flower,0.480355,No Collection,[6]
Nice and Easy,2.935623,No Collection,[3]
Another Way,0.455195,No Collection,"[6, 10]"
Emelie,5.543789,No Collection,[17]
The Club,0.475739,No Collection,"[6, 3]"
Zorba the Greek,4.813635,No Collection,"[1, 6]"
Aftermath,1.380446,No Collection,"[13, 6, 17]"
The Green Hornet,7.888013,No Collection,"[0, 4, 3]"
R100,3.401742,No Collection,"[3, 6]"
Jis Desh Mein Ganga Rehta Hai,0.111472,No Collection,"[3, 6, 7]"
The Charge of the Light Brigade,5.39865,No Collection,"[0, 1, 6, 18]"
Napoleon,1.742727,No Collection,"[6, 10]"
Why We Fight: The Nazis Strike,0.889638,Why We Fight,"[18, 5]"
Come Undone,2.242307,No Collection,"[14, 6]"
Warm Summer Rain,0.004425,No Collection,"[6, 14]"
The Professional,10.093285,No Collection,"[0, 1, 17]"
Table for Three,1.90424,No Collection,"[3, 14]"
Hearts Divided,1.224306,No Collection,"[6, 14, 12, 10]"
For a Lost Soldier,1.593471,No Collection,"[6, 14, 18]"
Oz,0.031002,No Collection,"[12, 8, 3]"
Markova: Comfort Gay,0.002328,No Collection,"[3, 6]"
Last of the Mobile Hot Shots,0.313156,No Collection,[6]
Two in One,0.038832,No Collection,[]
Spring and Chaos,0.037028,No Collection,"[2, 6, 8]"
"Oh, Woe Is Me",1.017083,No Collection,"[3, 6]"
Purple Butterfly,0.191922,No Collection,"[18, 6, 10]"
Truly Human,0.837297,No Collection,"[9, 6, 14]"
My Man Godfrey,5.480098,No Collection,"[3, 14]"
10 Minutes,0.173285,No Collection,[]
Good Copy Bad Copy,0.400687,No Collection,[5]
Princes of the Yen,0.337719,No Collection,[5]
Sailing to Paradise,0.086036,No Collection,"[14, 3, 6]"
Savage Beasts,0.350577,No Collection,"[0, 1, 11]"
The Comebacks,3.324966,No Collection,[3]
The Last Trapper,1.614918,No Collection,"[1, 6]"
It's a Bird,0.110204,No Collection,[]
Borderline,4.58306,No Collection,"[4, 6, 17]"
Shakedown,1.596442,No Collection,"[0, 1, 4, 6]"
Big Bird in China,0.036071,No Collection,[]
Van Gogh: Painted with Words,2.071003,No Collection,"[5, 6]"
1,7.732143,No Collection,[5]
All Is Forgiven,0.259367,No Collection,[]
The Master and Margarita,0.813845,No Collection,"[6, 13, 14, 8]"
Follow Me!,0.130634,No Collection,"[3, 17, 14, 9]"
Pete 'n' Tillie,0.605685,No Collection,"[6, 3, 14]"
Nobody Knows Anybody,0.458272,No Collection,"[17, 9]"
Coast of Death,0.369544,No Collection,"[5, 6, 7]"
Sergeants 3,0.982778,No Collection,"[0, 3]"
Brown Sugar,3.142874,No Collection,"[3, 14]"
Hercules and the Lost Kingdom,0.766579,Hercules TV Movies,"[0, 1, 8, 16]"
Polyester,5.430699,No Collection,[3]
Cruel Gun Story,0.082102,No Collection,"[0, 17, 4, 9]"
Time Raiders,0.526202,No Collection,"[0, 1, 8]"
Shoah,1.978031,No Collection,[5]
Rudolph the Red-Nosed Reindeer: The Movie,2.623087,Rudolph the Red-Nosed Reindeer Collection,"[7, 2]"
The Loved One,1.05989,No Collection,[3]
8-Ball,1.108516,No Collection,"[6, 4, 17]"
Comedy Central Roast of Larry the Cable Guy,0.832763,No Collection,[3]
Nightfall,3.457573,No Collection,"[0, 4, 17]"
Girls Can't Swim,1.557804,No Collection,[6]
Clear and Present Danger,7.513245,The Jack Ryan Collection,"[0, 6, 17]"
Yankee Doodle Dandy,3.658274,No Collection,"[6, 12]"
Away with Words,1.022589,No Collection,"[3, 5, 6]"
The Lifeguard,5.499664,No Collection,"[6, 3, 14]"
Newark Athlete,0.806403,No Collection,[5]
Istanbul Tales,0.407943,No Collection,[6]
Tazza: The High Rollers,1.874722,The War of Flower Collection,"[4, 3]"
Spider-Plant Man,1.659001,No Collection,[3]
Lone Wolf and Cub: Baby Cart in Peril,1.609864,Lone Wolf and Cub Collection,"[0, 9]"
A Space Program,0.162792,No Collection,"[6, 5, 1]"
U.F.O.,8.695473,No Collection,"[0, 1, 15]"
The Crazies,10.914556,No Collection,"[13, 11, 0]"
Christmas List,0.600567,No Collection,"[3, 14, 16]"
Piggy,3.169856,No Collection,[17]
West,0.565893,No Collection,[3]
The Imitation Game,31.59594,No Collection,"[10, 6, 17, 18]"
Beware the Slenderman,2.231686,No Collection,"[4, 5]"
Without a Paddle,6.046516,Without a Paddle Collection,"[0, 1, 3, 17]"
The Rough House,0.885458,No Collection,[3]
White Bondage,0.341004,No Collection,[6]
Midnight Ride,0.766401,No Collection,"[17, 0, 11]"
Cuisine et dépendances,1.136488,No Collection,"[3, 6]"
Jonny Quest Vs. The Cyber Insects,0.148534,No Collection,"[0, 1, 2]"
The Giant King,1.804347,No Collection,"[15, 2, 8, 3, 7]"
Days of 36,0.023867,No Collection,"[6, 10]"
The Neighbor,6.001302,No Collection,"[4, 11, 17]"
The Fjällbacka Murders: The Queen of Lights,1.986595,The Fjällbacka Murders,"[4, 13]"
"Turn Left, Turn Right",1.005361,No Collection,[14]
My Brother Tom,1.04103,No Collection,[6]
Death of a Man in the Balkans,0.329195,No Collection,[3]
Mountain Patrol,1.811939,No Collection,"[6, 0, 9]"
Elsewhere,12.239661,No Collection,"[4, 6, 17]"
Jude,3.379677,No Collection,"[6, 14]"
Ninja Bachelor Party,0.297758,No Collection,[3]
The Pit and the Pendulum,2.252625,No Collection,[11]
At Home by Myself... with You,0.00482,No Collection,[3]
The Thomas Crown Affair,9.444818,No Collection,"[14, 4, 17, 6]"
Giorgino,2.659592,No Collection,[6]
Gabriel & Me,0.298577,No Collection,[6]
Unaware,0.18805,No Collection,"[15, 11]"
"No, No, Nanette",0.002995,No Collection,[12]
"Not With My Wife, You Don't!",0.353365,No Collection,[3]
The Conversation,13.245638,No Collection,"[4, 6, 13]"
The Apprenticeship of Duddy Kravitz,0.44984,No Collection,[6]
This is Sodom,0.63535,No Collection,"[3, 10]"
Electrick Children,7.164645,No Collection,[6]
China Girl,0.180898,No Collection,"[14, 4, 6]"
Who the #$&% Is Jackson Pollock?,0.247659,No Collection,[5]
9 Month Stretch,8.765334,No Collection,[3]
City Girl,2.933003,No Collection,"[6, 14]"
Lake Bodom,1.78089,No Collection,[11]
Destruction Force,0.146747,No Collection,[4]
Restoration,1.074124,No Collection,[11]
Wild Hogs,11.356011,No Collection,"[0, 1, 3]"
Escape from New York,10.124544,Escape From ... Collection,"[15, 0]"
Martha,0.758408,No Collection,"[17, 6]"
Convergence,2.743509,No Collection,"[0, 17, 13]"
All or Nothing,3.411156,No Collection,"[3, 6]"
Pauline & Paulette,0.324682,No Collection,"[6, 3]"
Bag of Bones,2.539238,No Collection,"[6, 11]"
Last Dance,1.196686,No Collection,"[6, 17]"
The Muppet Christmas Carol,14.630571,The Muppet Collection,"[3, 7, 8, 6]"
The Heart Elsewhere,0.417815,No Collection,"[3, 6, 14]"
Cattle Town,0.314719,No Collection,[19]
Lemon Tree Passage,2.254561,No Collection,"[11, 13, 17]"
Hounds of Love,9.428387,No Collection,"[4, 6, 11, 17]"
The Pajama Game,0.681871,No Collection,"[3, 12]"
Ek Ajnabee,0.213796,No Collection,[]
The Three Faces of Eve,2.030279,No Collection,"[6, 13]"
Ratatouille,20.50803,No Collection,"[2, 3, 7, 8]"
Medeas,2.517507,No Collection,[]
Remember the Night,1.996129,No Collection,"[6, 3]"
Prelude: Dog Star Man,0.863439,No Collection,[]
A Better Tomorrow,9.488593,A Better Tomorrow Collection,"[0, 4, 6]"
Shot in the Heart,0.498746,No Collection,[6]
Yosemite,2.076048,No Collection,[6]
Skin,0.355246,No Collection,"[6, 9, 10]"
The Playroom,1.081515,No Collection,[]
Painless,7.609036,No Collection,"[11, 13, 8, 17]"
Darkon,0.31215,No Collection,"[5, 8]"
Autumn Leaves,1.410229,No Collection,[6]
Wild Tales,8.764888,No Collection,"[6, 17, 3]"
Ruby,0.289508,No Collection,"[6, 0, 17, 4]"
The President's Man: A Line in the Sand,0.585455,The President's Man Collection,"[17, 6, 0]"
First Girl I Loved,1.714399,No Collection,"[6, 14]"
I Accuse!,0.922723,No Collection,[6]
One Night Stand,2.818802,No Collection,[6]
The Music Box,2.186467,No Collection,"[0, 3]"
Blood Tide,0.863501,No Collection,"[1, 11, 0, 9]"
Payback,9.112008,No Collection,"[6, 0, 17, 4]"
Green Ice,0.999876,No Collection,"[1, 14]"
Phoenix,5.298121,No Collection,[6]
Four Nights of a Dreamer,0.119379,No Collection,"[6, 14]"
Ghulam,3.732919,No Collection,"[4, 6, 14, 9]"
Blazing a Trail to the Stars,0.286,No Collection,"[15, 5]"
Middle Man,2.554282,No Collection,"[6, 3, 4, 17]"
"Work Hard, Play Hard",0.892913,No Collection,[6]
Lethal Hostage,0.382116,No Collection,"[4, 6]"
Tom Jones,3.315827,No Collection,"[1, 3, 10, 14]"
Mutator,0.161919,No Collection,"[11, 15]"
Forever,0.554205,No Collection,[5]
Model Behavior,1.058851,No Collection,"[3, 7, 6]"
Great!,1.682762,No Collection,[3]
Bowery at Midnight,1.204657,No Collection,"[3, 4, 11, 0]"
Ghayal Once Again,0.776447,No Collection,[]
Sud,0.985921,No Collection,[3]
Success,0.439429,No Collection,[6]
My Boyfriend's Back,2.183504,No Collection,"[3, 14]"
Once Brothers,0.528624,No Collection,[5]
Mad at the Moon,1.225055,No Collection,[]
Donovan's Reef,1.920256,No Collection,"[1, 3, 14]"
Bhagam Bhag,0.524769,No Collection,"[6, 3, 17, 14, 9]"
Crimson Rivers II: Angels of the Apocalypse,9.261826,The Crimson Rivers Collection,"[0, 17, 4]"
Opium: Diary of a Madwoman,0.721084,No Collection,[6]
Indian,0.448792,No Collection,"[6, 9, 0, 4]"
"Nightmares in Red, White and Blue",5.873644,No Collection,"[5, 11]"
Play Girl,0.162319,No Collection,"[3, 12, 14]"
Battlefield Death Tales,0.115317,No Collection,"[18, 11]"
Anaconda,14.386089,Anaconda Collection,"[1, 11, 17]"
My Sister's Keeper,6.793972,No Collection,[6]
Coming Home,0.090448,No Collection,"[6, 14]"
Rocket Gibraltar,0.871303,No Collection,"[6, 7]"
Porn in the Hood,9.754955,No Collection,[3]
Exaella,0.083703,No Collection,"[2, 0, 6, 15]"
Ghost Shark,6.413331,No Collection,"[11, 15]"
Wicked Blood,3.188634,No Collection,"[0, 6, 17]"
The Invoking 2,1.434069,No Collection,[11]
Pee-wee's Big Adventure,11.461437,Pee-wee's Collection,"[1, 3]"
The Bothersome Man,3.422864,No Collection,"[3, 6, 8]"
Small People with Hats,0.121883,No Collection,[2]
The Saint,28.23593,No Collection,"[0, 1, 4]"
Operación Ogro,1.071094,No Collection,"[6, 17]"
The Romantic Englishwoman,1.759005,No Collection,"[6, 3]"
Die! Die! My Darling!,1.852079,No Collection,"[11, 17]"
The Town,13.081203,No Collection,"[4, 6, 17]"
Robots,12.949715,No Collection,"[2, 3, 7, 15]"
Songs From the North,0.380374,No Collection,[]
Man Alive,0.080368,No Collection,[3]
The Innocents,6.915263,No Collection,[6]
Ritual,2.467616,Tales from the Crypt Collection,[11]
Die Mondverschwörung,0.767484,No Collection,"[5, 3]"
Phantom of the Megaplex,1.602574,No Collection,"[0, 3, 7, 13]"
Digging for Fire,4.335659,No Collection,[6]
Red Persimmons,0.00121,No Collection,[5]
A Man Called Sarge,0.040273,No Collection,[3]
Demobbed,1.601712,DMB Collection,[3]
As It Is in Heaven,0.068056,No Collection,[6]
Comet,6.93232,No Collection,"[15, 3, 6, 14]"
Hero Wanted,3.382052,No Collection,"[0, 1, 4, 6, 17]"
A Christmas Wedding Tail,0.965948,No Collection,"[3, 6, 14]"
Chicken,0.945876,No Collection,[6]
Avatar,185.070892,Avatar Collection,"[0, 1, 8, 15]"
Point Blank,5.352165,No Collection,"[0, 4, 6, 17]"
Mädchen in Uniform,1.480025,No Collection,"[14, 6]"
Tom and Jerry: The Movie,10.978036,Tom and Jerry Collection,"[2, 7]"
Heart of a Dog,0.19087,No Collection,[3]
They Fought for Their Motherland,0.954861,No Collection,"[18, 6, 10]"
Attack of the 50 Foot Woman,3.559789,No Collection,"[11, 15]"
Yes or No,1.316925,No Collection,"[3, 14]"
I Accuse,0.228809,No Collection,"[11, 18]"
Victor/Victoria,5.378996,No Collection,"[3, 12, 14]"
Dear White People,5.546847,No Collection,"[6, 3]"
Pretty/Handsome,1.269181,No Collection,[6]
The Man Who Came to Dinner,1.097462,No Collection,"[3, 14]"
For Ellen,1.703802,No Collection,[6]
The Man from Elysian Fields,5.071803,No Collection,"[6, 14]"
The Invisible Boy,1.226801,No Collection,[15]
Heldorado,0.210934,No Collection,[19]
Something in the Air,2.491193,No Collection,"[14, 6]"
Deep in the Woods,3.037224,No Collection,"[11, 17]"
Mandingo,2.854369,No Collection,"[10, 0, 14, 6]"
Lo,1.550234,No Collection,"[3, 11]"
Of Two Minds,0.390121,No Collection,[5]
Bhuvan Shome,0.294706,No Collection,[6]
Garbo Talks,0.871504,No Collection,"[3, 6]"
Flying Padre,1.814277,No Collection,[5]
Misconduct,8.996087,No Collection,"[6, 17]"
Zurich,0.907234,No Collection,[6]
The Mill and the Cross,3.768353,No Collection,"[6, 10]"
The Three Caballeros,8.702472,Caballeros Collection,"[2, 7, 12]"
I Melt with You,7.587509,No Collection,"[6, 17]"
Tom & Viv,0.704204,No Collection,"[6, 14]"
The Mark of Zorro,0.336801,No Collection,"[19, 1, 6, 0, 14]"
Time of Favor,0.167601,No Collection,[6]
Cheerleader Massacre,0.65575,No Collection,"[11, 17]"
The Secret of Moonacre,12.01334,No Collection,"[1, 8, 6, 15, 14, 7]"
